datetime,Station_ID,PM25,国控编号,监测站点名称（标准名）,经度 (E),纬度 (N),date,sid,name,date_str,AOD_055,TEMP_C,WIND_SPEED,PRESSURE_HPA,RAIN_MM
2023/1/3,1335A,100.54166666666669,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-03,1335A,Changsha_JKQ,2023-01-03,0.87,8.361573791503929,1.2572142914729452,1023.7159114583332,0.025271787251313
2023/1/4,1335A,82.21739130434783,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-04,1335A,Changsha_JKQ,2023-01-04,0.793,9.892556762695335,1.0408791368835535,1021.5205647786456,0.0258295993553758
2023/1/5,1335A,155.83333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-05,1335A,Changsha_JKQ,2023-01-05,1.235,10.480630493164083,2.1752704143629886,1023.4472932942708,0.0158531213969581
2023/1/6,1335A,187.5833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-06,1335A,Changsha_JKQ,2023-01-06,0.685,9.903176879882835,0.8847397507276837,1022.0387158203124,0.0141680225169693
2023/1/7,1335A,186.4,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-07,1335A,Changsha_JKQ,2023-01-07,0.372,10.465950902303064,1.690306255781734,1016.0411344401042,0.025808786794812
2023/1/8,1335A,73.30434782608695,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-08,1335A,Changsha_JKQ,2023-01-08,0.246,12.507292048136437,1.9096090847419265,1014.893310546875,0.0021467194528668
2023/1/10,1335A,242.0833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-10,1335A,Changsha_JKQ,2023-01-10,1.097,10.643825785319052,1.6799849373614684,1016.9024072265624,0.0064969049731189
2023/1/11,1335A,162.95833333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-11,1335A,Changsha_JKQ,2023-01-11,0.669,14.295242563883503,1.9664572652289871,1010.1927848307292,16.044589877026283
2023/1/17,1335A,47.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-17,1335A,Changsha_JKQ,2023-01-17,0.485,2.8684892018636106,2.1269421101503574,1025.6407242838543,0.0066569469368005
2023/1/18,1335A,59.083333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-18,1335A,Changsha_JKQ,2023-01-18,0.4155,5.88748448689779,0.9603232275115684,1022.7034700520832,0.0034183262407339
2023/1/24,1335A,71.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-24,1335A,Changsha_JKQ,2023-01-24,0.314,1.935747400919638,3.099437061494722,1029.5953336588543,0.6638109674668158
2023/1/25,1335A,32.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-25,1335A,Changsha_JKQ,2023-01-25,0.3065,2.802952702840173,1.7669521078720771,1018.5176171875,0.0030457966317953
2023/1/27,1335A,59.52173913043478,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-27,1335A,Changsha_JKQ,2023-01-27,0.3725,3.8960294087727902,2.917074223762592,1027.393893229167,0.0047100724032134
2023/1/28,1335A,51.66666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-28,1335A,Changsha_JKQ,2023-01-28,0.399,4.507076517740927,1.556578059127678,1023.5765787760416,0.0209735596854443
2023/1/29,1335A,62.91304347826087,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-29,1335A,Changsha_JKQ,2023-01-29,0.2774999999999999,6.417560831705771,0.7652715215288403,1020.6980777994792,0.0099483659141696
2023/1/30,1335A,53.458333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-30,1335A,Changsha_JKQ,2023-01-30,0.2085,8.72752469380697,2.3235481787587613,1014.1388590494792,0.0089988794229611
2023/1/31,1335A,38.208333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-01-31,1335A,Changsha_JKQ,2023-01-31,0.2185,13.16548881530764,2.3905548933783978,1008.2842643229168,0.0231762618341235
2023/2/15,1335A,55.17391304347826,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-02-15,1335A,Changsha_JKQ,2023-02-15,0.43,6.482423400878929,1.3494514993228766,1024.7059749348955,0.0235713523011327
2023/2/20,1335A,81.26086956521739,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-02-20,1335A,Changsha_JKQ,2023-02-20,0.8255,11.715459442138696,1.442741233916374,1019.5965055338544,0.0017361801951665
2023/2/21,1335A,57.9,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-02-21,1335A,Changsha_JKQ,2023-02-21,0.7015,12.07930463155111,1.195662422307603,1021.5073160807292,0.0171185283193153
2023/2/25,1335A,48.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-02-25,1335A,Changsha_JKQ,2023-02-25,0.433,9.432094192504906,2.5268453170576746,1029.7732194010416,0.0291463427970484
2023/2/26,1335A,83.54166666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-02-26,1335A,Changsha_JKQ,2023-02-26,0.9855,8.91751632690432,1.3883201985421434,1026.9737841796875,0.0166360711659763
2023/2/27,1335A,52.130434782608695,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-02-27,1335A,Changsha_JKQ,2023-02-27,0.506,11.56177673339846,1.822891193649585,1020.7980745442708,3.0534028994111395
2023/3/2,1335A,117.6086956521739,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-02,1335A,Changsha_JKQ,2023-03-02,1.6035,15.46512120564779,0.965320910241136,1021.2015950520832,0.5691513418923932
2023/3/4,1335A,77.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-04,1335A,Changsha_JKQ,2023-03-04,0.655,13.533329900105798,1.2051726407952692,1020.2920328776042,0.2833962433328452
2023/3/5,1335A,52.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-05,1335A,Changsha_JKQ,2023-03-05,0.4105,14.91889088948568,1.8738698087717864,1016.6410042317708,0.0056564794590485
2023/3/6,1335A,41.04166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-06,1335A,Changsha_JKQ,2023-03-06,0.433,18.65271085103353,2.2229319189122934,1012.6977994791667,0.0249135933358957
2023/3/9,1335A,54.16666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-09,1335A,Changsha_JKQ,2023-03-09,0.364,17.306189473470056,1.2140205860532454,1012.8265397135416,2.076899366613816
2023/3/10,1335A,41.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-10,1335A,Changsha_JKQ,2023-03-10,0.52,20.06340052286788,1.0542861419728191,1009.238798828125,39.38514292178752
2023/3/13,1335A,28.666666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-13,1335A,Changsha_JKQ,2023-03-13,0.289,13.362503306071003,1.474915885406012,1014.3048274739584,0.0136842422548966
2023/3/14,1335A,36.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-14,1335A,Changsha_JKQ,2023-03-14,0.2055,18.267688369751,2.327784077790295,1006.5616243489584,30.03557125731504
2023/3/15,1335A,44.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-15,1335A,Changsha_JKQ,2023-03-15,0.397,19.71900393168136,1.2253391786134504,1010.8156005859375,4.698751648732014
2023/3/31,1335A,29.517857142916668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-03-31,1335A,Changsha_JKQ,2023-03-31,0.538,16.863447443644247,1.1512445662870534,1008.0524658203124,1.3801921159029007
2023/4/1,1335A,34.31547619041667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-04-01,1335A,Changsha_JKQ,2023-04-01,0.3915,20.41251843770345,2.3815326197706246,1004.7467643229168,0.0586589203521725
2023/4/7,1335A,25.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-04-07,1335A,Changsha_JKQ,2023-04-07,0.562,16.349862035115564,2.118783659557883,1016.8468082682292,3.4506862987164766
2023/4/8,1335A,35.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-04-08,1335A,Changsha_JKQ,2023-04-08,0.481,16.72794113159182,0.8665874411248633,1015.9878629557292,0.0116273558319335
2023/4/9,1335A,39.04166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-04-09,1335A,Changsha_JKQ,2023-04-09,0.371,19.37812957763674,2.1280435946959138,1009.0510807291668,0.0141049285957706
2023/4/16,1335A,38.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-04-16,1335A,Changsha_JKQ,2023-04-16,0.308,23.955014801025413,3.1894614346519368,1000.1129280598958,0.0072479239747735
2023/4/17,1335A,32.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-04-17,1335A,Changsha_JKQ,2023-04-17,0.248,26.055533981323265,4.236106613292948,1000.3259212239584,234.65100178045617
2023/4/26,1335A,21.83333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-04-26,1335A,Changsha_JKQ,2023-04-26,0.2025,17.425354894002282,1.9365258439271824,1009.9257893880208,0.0506356828395837
2023/4/30,1335A,41.16666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-04-30,1335A,Changsha_JKQ,2023-04-30,0.3065,18.477154668172204,0.7871766809058252,1008.8745247395832,0.0208944075232864
2023/5/1,1335A,35.333333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-05-01,1335A,Changsha_JKQ,2023-05-01,0.181,22.041971460978232,2.920221391368071,1006.4379817708332,0.0137197046186088
2023/5/8,1335A,19.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-05-08,1335A,Changsha_JKQ,2023-05-08,0.317,20.09259376525881,1.876531998606534,1009.8645426432292,0.7772922515556502
2023/5/18,1335A,19.625,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-05-18,1335A,Changsha_JKQ,2023-05-18,0.227,25.195251719156943,1.4964265509794652,1002.3225846354168,0.5130007862135244
2023/5/29,1335A,35.791666666666664,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-05-29,1335A,Changsha_JKQ,2023-05-29,0.4835,29.38345934549972,1.6707984967742249,1001.628876953125,7.306792075439716
2023/6/4,1335A,23.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-06-04,1335A,Changsha_JKQ,2023-06-04,0.71,26.312075551350915,2.161734198781282,1002.21982421875,58.964404251128144
2023/6/27,1335A,8.666666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-06-27,1335A,Changsha_JKQ,2023-06-27,0.121,29.511619822184286,3.4491312377779417,1000.7277083333332,1.4867412008179317
2023/7/10,1335A,12.291666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-07-10,1335A,Changsha_JKQ,2023-07-10,0.159,32.28252563476565,3.837594867055592,996.9725520833332,0.0402629638891482
2023/7/11,1335A,14.833333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-07-11,1335A,Changsha_JKQ,2023-07-11,0.408,32.73503456115725,4.358907483018069,996.7937353515624,0.0423352998275561
2023/7/24,1335A,20.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-07-24,1335A,Changsha_JKQ,2023-07-24,0.5690000000000001,30.66205431620284,1.9696613553300129,999.1487679036458,17.453118413573776
2023/7/26,1335A,9.458333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-07-26,1335A,Changsha_JKQ,2023-07-26,0.292,29.95120455423995,1.515785575497844,998.4924332682292,23.66227022664092
2023/8/5,1335A,25.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-08-05,1335A,Changsha_JKQ,2023-08-05,0.329,32.99281845092776,1.526783527651441,993.6842805989584,1.386116445004859
2023/8/6,1335A,17.458333333333332,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-08-06,1335A,Changsha_JKQ,2023-08-06,0.511,32.63128051757815,0.5215453491808966,992.8420182291668,28.39426100253561
2023/8/17,1335A,23.20833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-08-17,1335A,Changsha_JKQ,2023-08-17,0.351,30.48671493530276,1.6471009363543991,997.6199576822916,0.3258213400840759
2023/8/31,1335A,21.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-08-31,1335A,Changsha_JKQ,2023-08-31,0.62,26.202016448974632,1.8517231988470213,1003.0350162760416,0.917095565910131
2023/9/1,1335A,19.83333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-09-01,1335A,Changsha_JKQ,2023-09-01,0.261,27.449216461181663,3.0959665837935173,1002.0185465494792,0.0236181607498053
2023/9/5,1335A,27.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-09-05,1335A,Changsha_JKQ,2023-09-05,0.345,27.56847407023116,2.5209128962757674,1002.25533203125,13.699424266803817
2023/9/10,1335A,28.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-09-10,1335A,Changsha_JKQ,2023-09-10,0.316,29.635420099894247,1.4167335423966978,999.7762125651042,0.2991355016206398
2023/9/17,1335A,18.666666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-09-17,1335A,Changsha_JKQ,2023-09-17,0.309,28.76759490966799,1.959743400862073,1003.02125,0.8918009683043238
2023/9/18,1335A,17.083333333333332,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-09-18,1335A,Changsha_JKQ,2023-09-18,0.36,30.255406316121423,2.533330486451685,1003.27896484375,1.452061533825599
2023/9/28,1335A,25.20833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-09-28,1335A,Changsha_JKQ,2023-09-28,1.08,26.863161977132165,2.254443355086011,1007.8423258463542,1.382429152727127
2023/9/29,1335A,29.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-09-29,1335A,Changsha_JKQ,2023-09-29,0.955,27.384809748331747,2.3097493705798726,1007.4532275390624,6.55089765740513
2023/10/11,1335A,34.458333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-11,1335A,Changsha_JKQ,2023-10-11,0.354,21.23774490356448,1.5737433985126463,1015.8278645833332,0.913948098855144
2023/10/14,1335A,44.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-14,1335A,Changsha_JKQ,2023-10-14,0.494,20.22089538574221,1.330587899089194,1010.5381575520832,0.0126077588973316
2023/10/15,1335A,53.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-15,1335A,Changsha_JKQ,2023-10-15,0.289,21.10515429178878,0.8673360637705831,1011.1629134114582,0.02058148317019
2023/10/16,1335A,39.66666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-16,1335A,Changsha_JKQ,2023-10-16,0.266,22.41413523356124,2.1234639031856792,1011.878388671875,0.0081562565164006
2023/10/17,1335A,42.41666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-17,1335A,Changsha_JKQ,2023-10-17,0.22,22.888048426310263,2.241164232592037,1010.4412516276042,0.0128760899862356
2023/10/18,1335A,45.083333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-18,1335A,Changsha_JKQ,2023-10-18,0.211,25.976898447672568,2.047497374668346,1008.8021500651042,3.484782566033573
2023/10/21,1335A,21.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-21,1335A,Changsha_JKQ,2023-10-21,0.346,18.298045094807943,1.0099809153860553,1017.4752360026042,0.0145726391096445
2023/10/22,1335A,31.416666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-22,1335A,Changsha_JKQ,2023-10-22,0.237,18.92042312622073,0.8070681527601695,1015.2876822916668,0.0012860662650382
2023/10/23,1335A,34.041666666666664,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-23,1335A,Changsha_JKQ,2023-10-23,0.3954999999999999,21.12187283833822,1.5334425692530371,1012.408720703125,0.0140939874633261
2023/10/24,1335A,46.29166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-24,1335A,Changsha_JKQ,2023-10-24,0.3175,24.30275115966799,1.0413442001102513,1010.6143196614582,0.6046175956306854
2023/10/29,1335A,42.333333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-29,1335A,Changsha_JKQ,2023-10-29,0.905,20.12720705668136,0.9400708070388494,1013.136640625,7.30921901919146
2023/10/30,1335A,61.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-30,1335A,Changsha_JKQ,2023-10-30,0.5575000000000001,20.414643859863304,0.9048412601854938,1014.5855322265623,1.412889001358053
2023/10/31,1335A,47.958333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-10-31,1335A,Changsha_JKQ,2023-10-31,0.371,20.48727951049807,1.0194536944395078,1014.1060205078124,0.0635341521615373
2023/11/1,1335A,41.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-01,1335A,Changsha_JKQ,2023-11-01,0.294,20.97853177388509,1.7022080478152135,1010.526591796875,0.0133488123310598
2023/11/2,1335A,37.583333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-02,1335A,Changsha_JKQ,2023-11-02,0.27,22.35542704264327,1.812253399052013,1007.401640625,0.0179943958187323
2023/11/7,1335A,22.666666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-07,1335A,Changsha_JKQ,2023-11-07,0.203,18.098770395914755,2.194815402135857,1011.5807552083332,69.95895802964469
2023/11/14,1335A,47.958333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-14,1335A,Changsha_JKQ,2023-11-14,0.5780000000000001,12.040952301025412,0.9947659231084954,1020.9364095052084,0.0033364524369972
2023/11/16,1335A,34.041666666666664,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-16,1335A,Changsha_JKQ,2023-11-16,0.512,11.03913014729818,1.6239886033035456,1026.6060221354169,6.803216989812455
2023/11/17,1335A,41.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-17,1335A,Changsha_JKQ,2023-11-17,0.2375,12.726909891764365,0.2245954748072164,1022.0474837239584,0.025694734119952
2023/11/19,1335A,39.10416666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-19,1335A,Changsha_JKQ,2023-11-19,0.104,14.699130630493189,1.471214763224013,1015.1056070963542,0.0210100113804401
2023/11/20,1335A,38.458333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-20,1335A,Changsha_JKQ,2023-11-20,0.144,14.892272567749046,1.4520224083020583,1013.9634781901042,0.004761348179727
2023/11/21,1335A,40.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-21,1335A,Changsha_JKQ,2023-11-21,0.1655,16.01057586669924,1.9583476332343943,1010.2290934244792,0.0065267071818198
2023/11/23,1335A,51.04166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-23,1335A,Changsha_JKQ,2023-11-23,0.4425,16.727642313639365,2.8803997036466185,1015.8792692057292,0.0233322381397727
2023/11/24,1335A,33.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-24,1335A,Changsha_JKQ,2023-11-24,0.462,12.97363942464193,1.733867323899705,1019.134921875,0.015449522567934
2023/11/27,1335A,66.45833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-27,1335A,Changsha_JKQ,2023-11-27,0.3315,12.63411674499514,0.6379726219580409,1017.0224007161456,0.0154779936565319
2023/11/28,1335A,49.270833333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-28,1335A,Changsha_JKQ,2023-11-28,0.236,13.879723485310876,1.4972343989077632,1013.3917919921874,0.0146985036622027
2023/11/29,1335A,52.583333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-11-29,1335A,Changsha_JKQ,2023-11-29,0.358,15.13911908467611,3.6071617659316826,1018.4623795572916,0.0095665447474857
2023/12/1,1335A,25.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-01,1335A,Changsha_JKQ,2023-12-01,0.318,9.672522481282556,2.159385765703278,1023.6336181640625,0.012990831407933
2023/12/4,1335A,69.66666666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-04,1335A,Changsha_JKQ,2023-12-04,0.391,10.196327463785847,1.0639682705203224,1014.2384505208332,2.3633241653442383
2023/12/5,1335A,53.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-05,1335A,Changsha_JKQ,2023-12-05,0.292,12.616648610432946,0.5284153739900248,1012.6251025390624,0.0039160242408797
2023/12/6,1335A,51.16666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-06,1335A,Changsha_JKQ,2023-12-06,0.2715,12.147901789347372,0.9522124723058216,1015.9770458984376,0.0004351138045421
2023/12/7,1335A,52.04166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-07,1335A,Changsha_JKQ,2023-12-07,0.2,13.981704966227255,2.658015364056026,1010.8635139973958,0.0
2023/12/8,1335A,32.333333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-08,1335A,Changsha_JKQ,2023-12-08,0.135,17.20099474589034,2.0406052523403897,1007.4266796875,27.281589173412613
2023/12/21,1335A,49.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-21,1335A,Changsha_JKQ,2023-12-21,0.621,1.305066680908226,3.670642350401801,1034.3675813802083,0.000441074366364
2023/12/22,1335A,27.217391304347824,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-22,1335A,Changsha_JKQ,2023-12-22,0.166,0.5126389821370481,2.156812829454582,1033.101923828125,0.0145122391472796
2023/12/23,1335A,39.97826086956522,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-23,1335A,Changsha_JKQ,2023-12-23,0.263,1.6853576660156475,1.601779476170079,1030.8655289713545,0.0214280861428051
2023/12/24,1335A,61.130434782608695,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-24,1335A,Changsha_JKQ,2023-12-24,0.247,4.2647357940674055,1.14793356725468,1029.0861051432291,0.0185277614832557
2023/12/25,1335A,54.69565217391305,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-25,1335A,Changsha_JKQ,2023-12-25,0.1445,6.252805328369163,1.777552239653332,1023.2962467447916,0.0311078005097442
2023/12/26,1335A,47.29166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-26,1335A,Changsha_JKQ,2023-12-26,0.2865,7.964159901936853,0.9295596864525276,1020.7711116536458,0.0384375737212394
2023/12/27,1335A,92.70833333333331,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-27,1335A,Changsha_JKQ,2023-12-27,0.5295,8.815848922729515,1.8089340468050088,1020.9940071614584,0.0068426126063059
2023/12/28,1335A,184.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2023-12-28,1335A,Changsha_JKQ,2023-12-28,0.7465,9.106656010945642,1.8132464703375848,1019.8415152994792,0.0008523463179699
2024/1/3,1335A,46.54166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-01-03,1335A,Changsha_JKQ,2024-01-03,0.3255,5.942754364013695,1.0847384816978187,1020.4848274739584,7.876312732147284
2024/1/6,1335A,83.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-01-06,1335A,Changsha_JKQ,2024-01-06,0.511,11.448371505737327,1.6786984700666987,1018.7521858723958,1.2721866362426226
2024/1/10,1335A,110.91666666666669,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-01-10,1335A,Changsha_JKQ,2024-01-10,0.723,9.849561945597372,1.094056106541284,1018.6919889322916,0.0218283850017542
2024/1/11,1335A,65.29166666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-01-11,1335A,Changsha_JKQ,2024-01-11,0.369,10.399062093098962,1.7896012005905872,1015.1731315104169,0.001713631718303
2024/1/12,1335A,74.16666666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-01-12,1335A,Changsha_JKQ,2024-01-12,0.471,11.540738042195642,1.2145052149381563,1014.04671875,0.0
2024/1/13,1335A,67.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-01-13,1335A,Changsha_JKQ,2024-01-13,0.2565,15.089238739013696,1.8052173600758712,1014.0873307291668,7.982917129993439
2024/1/25,1335A,37.04166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-01-25,1335A,Changsha_JKQ,2024-01-25,0.501,4.09576314290365,1.5946903198955753,1027.3684309895832,0.0386714927458342
2024/1/27,1335A,57.458333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-01-27,1335A,Changsha_JKQ,2024-01-27,0.636,5.828206634521507,1.907242439022434,1025.3779264322918,0.0
2024/2/9,1335A,108.70833333333331,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-02-09,1335A,Changsha_JKQ,2024-02-09,0.639,5.634590403238974,0.2774991403280593,1023.5029524739584,0.2995848649511856
2024/2/10,1335A,190.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-02-10,1335A,Changsha_JKQ,2024-02-10,0.5,7.931834157307946,1.6114078705334498,1023.4015299479169,0.0150263307610032
2024/2/11,1335A,66.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-02-11,1335A,Changsha_JKQ,2024-02-11,0.281,9.92946904500326,1.6945999514679722,1021.8724169921876,0.0008583068797918
2024/2/17,1335A,23.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-02-17,1335A,Changsha_JKQ,2024-02-17,0.553,18.898488616943386,4.122244539610538,1003.4462613932292,0.2604325613901892
2024/3/11,1335A,57.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-03-11,1335A,Changsha_JKQ,2024-03-11,0.4515,13.222879028320335,0.4049988832073266,1015.15580078125,1.66517346923456
2024/3/12,1335A,45.708333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-03-12,1335A,Changsha_JKQ,2024-03-12,0.434,18.03805885314944,1.9559487935766056,1013.1333251953124,0.3005748142186348
2024/3/19,1335A,23.416666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-03-19,1335A,Changsha_JKQ,2024-03-19,0.5205,12.068153635660847,1.8322525496530493,1020.9234749348958,14.18057829710051
2024/3/26,1335A,22.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-03-26,1335A,Changsha_JKQ,2024-03-26,0.344,15.35535329182943,1.1591719578699493,1014.5482666015624,1.6875520723260706
2024/3/28,1335A,25.854166666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295,2024-03-28,1335A,Changsha_JKQ,2024-03-28,0.4375,17.887161509196005,1.0378137791675188,1008.8657340494792,29.56994175900718
