datetime,Station_ID,PM25,国控编号,监测站点名称（标准名）,经度 (E),纬度 (N)
2023/1/1,1335A,140.95833333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/2,1335A,115.29166666666669,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/3,1335A,100.54166666666669,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/4,1335A,82.21739130434783,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/5,1335A,155.83333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/6,1335A,187.58333333333331,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/7,1335A,186.4,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/8,1335A,73.30434782608695,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/9,1335A,69.95833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/10,1335A,242.08333333333331,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/11,1335A,162.95833333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/12,1335A,41.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/13,1335A,52.29166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/14,1335A,19.782608695652176,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/15,1335A,14.625,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/16,1335A,31.854166666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/17,1335A,47.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/18,1335A,59.083333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/19,1335A,59.583333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/20,1335A,84.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/21,1335A,141.45454545454547,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/22,1335A,150.16666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/23,1335A,121.41666666666669,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/24,1335A,71.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/25,1335A,32.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/26,1335A,47.29166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/27,1335A,59.52173913043478,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/28,1335A,51.66666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/29,1335A,62.91304347826087,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/30,1335A,53.458333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/1/31,1335A,38.208333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/1,1335A,118.95833333333331,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/2,1335A,81.3695652173913,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/3,1335A,49.15909090909091,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/4,1335A,78.97727272727273,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/5,1335A,112.3913043478261,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/6,1335A,121.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/7,1335A,103.16666666666669,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/8,1335A,81.91570881166666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/9,1335A,71.14408867071428,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/10,1335A,43.29166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/11,1335A,23.695652173913043,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/12,1335A,11.416666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/13,1335A,16.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/14,1335A,48.73913043478261,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/15,1335A,55.17391304347826,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/16,1335A,50.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/17,1335A,72.91666666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/18,1335A,70.79166666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/19,1335A,80.6086956521739,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/20,1335A,81.26086956521739,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/21,1335A,57.9,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/22,1335A,61.08695652173913,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/23,1335A,63.145833333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/24,1335A,44.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/25,1335A,48.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/26,1335A,83.54166666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/27,1335A,52.130434782608695,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/2/28,1335A,49.583333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/1,1335A,100.41666666666669,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/2,1335A,117.6086956521739,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/3,1335A,119.95833333333331,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/4,1335A,77.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/5,1335A,52.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/6,1335A,41.04166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/7,1335A,61.083333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/8,1335A,79.20833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/9,1335A,54.16666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/10,1335A,41.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/11,1335A,45.66666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/12,1335A,22.58333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/13,1335A,28.666666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/14,1335A,36.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/15,1335A,44.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/16,1335A,49.708333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/17,1335A,21.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/18,1335A,24.14583333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/19,1335A,6.291666666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/20,1335A,17.416666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/21,1335A,13.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/22,1335A,20.545454545454547,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/23,1335A,26.666666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/24,1335A,13.541666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/25,1335A,26.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/26,1335A,29.83333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/27,1335A,45.79166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/28,1335A,52.833333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/29,1335A,40.869565217391305,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/30,1335A,42.458333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/3/31,1335A,29.517857142916668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/1,1335A,34.31547619041667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/2,1335A,29.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/3,1335A,20.89583333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/4,1335A,7.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/5,1335A,11.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/6,1335A,14.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/7,1335A,25.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/8,1335A,35.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/9,1335A,39.04166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/10,1335A,42.29166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/11,1335A,34.833333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/12,1335A,34.583333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/13,1335A,36.29166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/14,1335A,24.58333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/15,1335A,36.41666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/16,1335A,38.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/17,1335A,32.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/18,1335A,17.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/19,1335A,19.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/20,1335A,24.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/21,1335A,25.416666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/22,1335A,11.145833333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/23,1335A,3.083333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/24,1335A,7.833333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/25,1335A,13.916666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/26,1335A,21.83333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/27,1335A,28.33333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/28,1335A,29.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/29,1335A,37.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/4/30,1335A,41.16666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/1,1335A,35.333333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/2,1335A,42.458333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/3,1335A,23.95833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/4,1335A,19.666666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/5,1335A,13.458333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/6,1335A,8.416666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/7,1335A,14.041666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/8,1335A,19.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/9,1335A,22.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/10,1335A,34.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/11,1335A,25.45833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/12,1335A,37.16666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/13,1335A,40.79166666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/14,1335A,53.833333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/15,1335A,44.208333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/16,1335A,39.41666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/17,1335A,16.416666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/18,1335A,19.625,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/19,1335A,36.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/20,1335A,33.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/21,1335A,21.70833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/22,1335A,8.833333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/23,1335A,24.58333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/24,1335A,20.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/25,1335A,22.416666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/26,1335A,33.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/27,1335A,24.604166666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/28,1335A,13.333333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/29,1335A,35.791666666666664,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/30,1335A,31.20833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/5/31,1335A,15.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/1,1335A,22.45833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/2,1335A,27.20833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/3,1335A,18.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/4,1335A,23.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/5,1335A,15.541666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/6,1335A,14.625,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/7,1335A,23.666666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/8,1335A,22.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/9,1335A,21.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/10,1335A,17.958333333333332,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/11,1335A,19.041666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/12,1335A,17.458333333333332,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/13,1335A,18.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/14,1335A,21.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/15,1335A,26.58333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/16,1335A,29.541666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/17,1335A,15.541666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/18,1335A,9.541666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/19,1335A,23.041666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/20,1335A,7.333333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/21,1335A,11.708333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/22,1335A,7.291666666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/23,1335A,8.291666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/24,1335A,15.041666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/25,1335A,11.816666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/26,1335A,5.016666666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/27,1335A,8.666666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/28,1335A,13.583333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/29,1335A,11.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/6/30,1335A,16.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/1,1335A,20.45833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/2,1335A,21.479166666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/3,1335A,13.041666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/4,1335A,7.458333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/5,1335A,10.608695652173912,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/6,1335A,9.541666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/7,1335A,9.208333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/8,1335A,13.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/9,1335A,14.166666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/10,1335A,12.291666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/11,1335A,14.833333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/12,1335A,15.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/13,1335A,15.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/14,1335A,25.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/15,1335A,15.625,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/16,1335A,19.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/17,1335A,22.08333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/18,1335A,12.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/19,1335A,8.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/20,1335A,12.458333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/21,1335A,13.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/22,1335A,9.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/23,1335A,11.583333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/24,1335A,20.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/25,1335A,10.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/26,1335A,9.458333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/27,1335A,10.625,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/28,1335A,5.791666666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/29,1335A,12.041666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/30,1335A,19.166666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/7/31,1335A,12.416666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/1,1335A,11.791666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/2,1335A,7.708333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/3,1335A,13.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/4,1335A,26.45833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/5,1335A,25.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/6,1335A,17.458333333333332,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/7,1335A,17.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/8,1335A,16.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/9,1335A,17.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/10,1335A,17.166666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/11,1335A,23.416666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/12,1335A,21.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/13,1335A,12.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/14,1335A,17.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/15,1335A,16.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/16,1335A,25.70833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/17,1335A,23.20833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/18,1335A,23.95833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/19,1335A,29.83333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/20,1335A,25.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/21,1335A,30.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/22,1335A,15.416666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/23,1335A,17.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/24,1335A,21.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/25,1335A,26.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/26,1335A,25.33333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/27,1335A,12.625,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/28,1335A,2.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/29,1335A,17.583333333333332,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/30,1335A,22.791666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/8/31,1335A,21.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/1,1335A,19.83333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/2,1335A,19.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/3,1335A,20.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/4,1335A,26.041666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/5,1335A,27.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/6,1335A,23.70833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/7,1335A,14.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/8,1335A,14.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/9,1335A,32.020833333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/10,1335A,28.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/11,1335A,18.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/12,1335A,16.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/13,1335A,3.75,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/14,1335A,14.791666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/15,1335A,8.916666666666666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/16,1335A,17.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/17,1335A,18.666666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/18,1335A,17.083333333333332,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/19,1335A,19.45833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/20,1335A,14.25,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/21,1335A,2.583333333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/22,1335A,10.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/23,1335A,14.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/24,1335A,12.083333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/25,1335A,9.375,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/26,1335A,15.333333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/27,1335A,23.5,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/28,1335A,25.20833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/29,1335A,29.916666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/9/30,1335A,19.291666666541666,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/1,1335A,16.875,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/2,1335A,21.20833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/3,1335A,8.708333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/4,1335A,15.458333333333334,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/5,1335A,17.208333333333332,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/6,1335A,28.125,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/7,1335A,21.45833333333333,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/8,1335A,26.541666666666668,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/9,1335A,22.956521739130437,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/10,1335A,25.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/11,1335A,34.458333333333336,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/12,1335A,46.0,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
2023/10/13,1335A,66.41666666666667,1335A,长沙经开区环保局（经开区站点）,113.1012,28.2295
