sid,name,date_str,AOD_055,TEMP_C,WIND_SPEED,PRESSURE_HPA,RAIN_MM
1338A,Hunan_Normal_Univ,2023-01-05,1.1764999999999999,10.17390848795577,2.4354220999840592,1020.8285432942707,0.015406086561142729
1339A,Yuhua_Huanbao,2023-01-05,1.009,10.42049051920577,2.4114224959681634,1019.8314599609375,0.015495493528305815
1340A,Wujialing,2023-01-05,1.2455,10.315103149414085,2.3061585775924454,1022.4264599609374,0.015733912107407377
1341A,Train_Station,2023-01-05,1.2295,10.315103149414085,2.3061585775924454,1022.4264599609374,0.015733912107407377
1342A,Tianxin_Huanbao,2023-01-05,1.0605,10.42049051920577,2.4114224959681634,1019.8314599609375,0.015495493528305815
1343A,TCM_Univ,2023-01-05,1.1680000000000001,10.31868387858077,2.5373826915049094,1019.6164599609375,0.015406086561142729
1344A,Shaping,2023-01-05,1.328,10.2197255452474,2.232441854223357,1024.1414599609375,0.0155849004954689
1335A,Changsha_JKQ,2023-01-06,0.685,9.903176879882835,0.8847397507276837,1022.0387158203125,0.014168022516969359
1336A,GKQ_Huanbao,2023-01-06,0.7170000000000001,9.90179341634115,0.6675846462420242,1019.3032991536458,0.014168022516969359
1337A,Mapoling,2023-01-06,0.7055,9.903176879882835,0.8847397507276837,1022.0387158203125,0.014168022516969359
1338A,Hunan_Normal_Univ,2023-01-06,0.6745000000000001,9.90179341634115,0.6675846462420242,1019.3032991536458,0.014168022516969359
1339A,Yuhua_Huanbao,2023-01-06,0.7165,10.177346801757835,0.9189022955116746,1018.4274658203125,0.014168022516969359
1340A,Wujialing,2023-01-06,0.7170000000000001,10.11028951009115,0.7932547344083083,1020.9637158203125,0.014168022516969359
1341A,Train_Station,2023-01-06,0.7030000000000001,10.11028951009115,0.7932547344083083,1020.9637158203125,0.014168022516969359
1342A,Tianxin_Huanbao,2023-01-06,0.7310000000000001,10.177346801757835,0.9189022955116746,1018.4274658203125,0.014168022516969359
1343A,TCM_Univ,2023-01-06,0.739,10.08709615071615,0.8222245556294997,1018.1537158203125,0.014168022516969359
1344A,Shaping,2023-01-06,0.8185,9.72780253092452,0.631480801320834,1022.6087158203125,0.014168022516969359
1335A,Changsha_JKQ,2023-01-07,0.372,10.465950902303064,1.690306255781734,1016.0411344401042,0.025808786794812022
1336A,GKQ_Huanbao,2023-01-07,0.3385,10.67387733459475,1.9720625375343588,1013.2478011067708,0.025808786794812022
1337A,Mapoling,2023-01-07,0.3395,10.465950902303064,1.690306255781734,1016.0411344401042,0.025808786794812022
1338A,Hunan_Normal_Univ,2023-01-07,0.3195,10.67387733459475,1.9720625375343588,1013.2478011067708,0.025808786794812022
1339A,Yuhua_Huanbao,2023-01-07,0.37,10.75053749084475,1.6065374265303023,1012.4473844401042,0.025808786794812022
1340A,Wujialing,2023-01-07,0.399,10.654264704386435,1.7959662007440291,1014.9328011067707,0.025808786794812022
1341A,Train_Station,2023-01-07,0.4295,10.654264704386435,1.7959662007440291,1014.9328011067707,0.025808786794812022
1342A,Tianxin_Huanbao,2023-01-07,0.388,10.75053749084475,1.6065374265303023,1012.4473844401042,0.025808786794812022
1343A,TCM_Univ,2023-01-07,0.3405,10.852018610636435,1.7360848303861787,1012.1340511067708,0.025808786794812022
1344A,Shaping,2023-01-07,0.2825,10.76469764709475,1.9941480671991894,1016.5286344401043,0.025808786794812022
1335A,Changsha_JKQ,2023-01-08,0.246,12.507292048136435,1.9096090847419263,1014.893310546875,0.0021467194528668188
1336A,GKQ_Huanbao,2023-01-08,0.248,12.637093480428064,2.217021217248478,1012.090810546875,0.0021467194528668188
1337A,Mapoling,2023-01-08,0.23800000000000002,12.507292048136435,1.9096090847419263,1014.893310546875,0.0021467194528668188
1338A,Hunan_Normal_Univ,2023-01-08,0.257,12.637093480428064,2.217021217248478,1012.090810546875,0.0021467194528668188
1339A,Yuhua_Huanbao,2023-01-08,0.22,12.467985407511435,1.9950963767067327,1011.3087272135417,0.0021467194528668188
1340A,Wujialing,2023-01-08,0.262,12.50444374084475,2.040475565533375,1013.7799772135418,0.0021467194528668188
1341A,Train_Station,2023-01-08,0.269,12.50444374084475,2.040475565533375,1013.7799772135418,0.0021467194528668188
1342A,Tianxin_Huanbao,2023-01-08,0.221,12.467985407511435,1.9950963767067327,1011.3087272135417,0.0021467194528668188
1343A,TCM_Univ,2023-01-08,0.243,12.502653376261435,2.138726231902531,1010.9824772135418,0.0021467194528668188
1344A,Shaping,2023-01-08,0.20800000000000002,12.842985407511435,2.1666287236823027,1015.3703938802083,0.0021467194528668188
1335A,Changsha_JKQ,2023-01-09,-999.0,13.213463083903036,1.939518869377396,1017.5512939453125,0.012884993569883818
1336A,GKQ_Huanbao,2023-01-09,-999.0,12.98502883911135,2.2135023550211157,1014.9912939453125,0.012884993569883818
1337A,Mapoling,2023-01-09,-999.0,13.213463083903036,1.939518869377396,1017.5512939453125,0.012884993569883818
1338A,Hunan_Normal_Univ,2023-01-09,-999.0,12.98502883911135,2.2135023550211157,1014.9912939453125,0.012884993569883818
1339A,Yuhua_Huanbao,2023-01-09,-999.0,13.146243031819665,2.1498426003294475,1013.9812939453125,0.012884993569883818
1340A,Wujialing,2023-01-09,0.532,13.070803578694665,2.0878792557849337,1016.5546272786457,0.012884993569883818
1341A,Train_Station,2023-01-09,-999.0,13.070803578694665,2.0878792557849337,1016.5546272786457,0.012884993569883818
1342A,Tianxin_Huanbao,2023-01-09,-999.0,13.146243031819665,2.1498426003294475,1013.9812939453125,0.012884993569883818
1343A,TCM_Univ,2023-01-09,-999.0,13.063723500569665,2.291617318872061,1013.7758772786458,0.012884993569883818
1344A,Shaping,2023-01-09,0.439,13.064781443278036,2.0667194490277803,1018.2671272786458,0.012884993569883818
1335A,Changsha_JKQ,2023-01-10,1.097,10.643825785319052,1.6799849373614684,1016.9024072265624,0.006496904973118944
1336A,GKQ_Huanbao,2023-01-10,1.183,10.161729431152366,2.131396434184669,1014.2594905598958,0.006496904973118944
1337A,Mapoling,2023-01-10,1.129,10.643825785319052,1.6799849373614684,1016.9024072265624,0.006496904973118944
1338A,Hunan_Normal_Univ,2023-01-10,1.08,10.161729431152366,2.131396434184669,1014.2594905598958,0.006496904973118944
1339A,Yuhua_Huanbao,2023-01-10,1.103,10.39667409261068,2.0251517636215506,1013.3069905598958,0.006496904973118944
1340A,Wujialing,2023-01-10,1.237,10.41449635823568,1.910143300715896,1015.8699072265625,0.006496904973118944
1341A,Train_Station,2023-01-10,1.1775,10.41449635823568,1.910143300715896,1015.8699072265625,0.006496904973118944
1342A,Tianxin_Huanbao,2023-01-10,1.078,10.39667409261068,2.0251517636215506,1013.3069905598958,0.006496904973118944
1343A,TCM_Univ,2023-01-10,1.123,10.222276306152366,2.2486234047595084,1013.0699072265625,0.006496904973118944
1344A,Shaping,2023-01-10,1.2385000000000002,10.421413675944052,1.815578867002847,1017.5536572265624,0.006496904973118944
1335A,Changsha_JKQ,2023-01-11,0.669,14.295242563883505,1.9664572652289871,1010.1927848307292,16.044589877026283
1336A,GKQ_Huanbao,2023-01-11,0.7775000000000001,14.066726938883505,1.9985114432976796,1007.4365348307292,24.73900765170356
1337A,Mapoling,2023-01-11,0.652,14.295242563883505,1.9664572652289871,1010.1927848307292,16.044589877026283
1338A,Hunan_Normal_Univ,2023-01-11,0.656,14.066726938883505,1.9985114432976796,1007.4365348307292,24.73900765170356
1339A,Yuhua_Huanbao,2023-01-11,0.706,14.08707199096682,1.861026009514249,1006.6569514973958,26.14698112000724
1340A,Wujialing,2023-01-11,0.7975,14.193924204508505,1.9642825846574394,1009.1023681640625,21.213027834789955
1341A,Train_Station,2023-01-11,0.723,14.193924204508505,1.9642825846574394,1009.1023681640625,21.213027834789955
1342A,Tianxin_Huanbao,2023-01-11,0.6785000000000001,14.08707199096682,1.861026009514249,1006.6569514973958,26.14698112000724
1343A,TCM_Univ,2023-01-11,0.738,14.004471079508505,1.8607113163602382,1006.3457014973958,31.3072085379531
1344A,Shaping,2023-01-11,0.6990000000000001,14.282547251383505,2.0671772240692383,1010.6807014973958,17.029839754002296
1335A,Changsha_JKQ,2023-01-12,-999.0,16.780268605550134,2.631108326312924,1003.9806331380208,32.08231180906296
1336A,GKQ_Huanbao,2023-01-12,-999.0,16.980545298258505,2.9355181256036555,1001.1306331380208,27.501583099365234
1337A,Mapoling,2023-01-12,-999.0,16.780268605550134,2.631108326312924,1003.9806331380208,32.08231180906296
1338A,Hunan_Normal_Univ,2023-01-12,-999.0,16.980545298258505,2.9355181256036555,1001.1306331380208,27.501583099365234
1339A,Yuhua_Huanbao,2023-01-12,-999.0,16.765864308675134,2.712452596784531,1000.4577164713542,28.988095000386238
1340A,Wujialing,2023-01-12,-999.0,16.843256886800134,2.7595571387607483,1002.8368831380208,26.1851754039526
1341A,Train_Station,2023-01-12,-999.0,16.843256886800134,2.7595571387607483,1002.8368831380208,26.1851754039526
1342A,Tianxin_Huanbao,2023-01-12,-999.0,16.765864308675134,2.712452596784531,1000.4577164713542,28.988095000386238
1343A,TCM_Univ,2023-01-12,-999.0,16.900467173258505,2.8488918397369685,1000.0818831380208,24.21068400144577
1344A,Shaping,2023-01-12,0.506,16.984370168050134,2.8992100118962605,1004.3589664713542,24.016451090574265
1335A,Changsha_JKQ,2023-01-13,-999.0,14.736134465535486,2.5463427965483674,1004.3076611328125,201.93819248288492
1336A,GKQ_Huanbao,2023-01-13,-999.0,14.261118189493857,3.1475892382821753,1001.9239111328125,164.93521363645414
1337A,Mapoling,2023-01-13,0.457,14.736134465535486,2.5463427965483674,1004.3076611328125,201.93819248288492
1338A,Hunan_Normal_Univ,2023-01-13,-999.0,14.261118189493857,3.1475892382821753,1001.9239111328125,164.93521363645414
1339A,Yuhua_Huanbao,2023-01-13,-999.0,14.709360376993857,2.781241178326938,1000.8243277994792,193.33327853291848
1340A,Wujialing,2023-01-13,-999.0,14.511199569702171,2.8399012467980045,1003.3909944661458,188.38435889392713
1341A,Train_Station,2023-01-13,-999.0,14.511199569702171,2.8399012467980045,1003.3909944661458,188.38435889392713
1342A,Tianxin_Huanbao,2023-01-13,-999.0,14.709360376993857,2.781241178326938,1000.8243277994792,193.33327853291848
1343A,TCM_Univ,2023-01-13,-999.0,14.499806340535486,3.074443028202275,1000.6880777994792,178.37930948644498
1344A,Shaping,2023-01-13,-999.0,14.237029647827171,2.9962816864365647,1005.1414111328126,163.41224790721753
1335A,Changsha_JKQ,2023-01-14,-999.0,3.7390075683593977,5.9372167969606915,1017.1417057291667,72.40494564172195
1336A,GKQ_Huanbao,2023-01-14,-999.0,3.5317321777343977,6.558410142610949,1014.8033723958333,76.38078778978752
1337A,Mapoling,2023-01-14,-999.0,3.7390075683593977,5.9372167969606915,1017.1417057291667,72.40494564172195
1338A,Hunan_Normal_Univ,2023-01-14,-999.0,3.5317321777343977,6.558410142610949,1014.8033723958333,76.38078778978752
1339A,Yuhua_Huanbao,2023-01-14,-999.0,3.762770589192712,6.4183220397723515,1013.4604557291667,73.59314933415817
1340A,Wujialing,2023-01-14,-999.0,3.6483500162760834,6.266456653387115,1016.2629557291667,74.96003285046982
1341A,Train_Station,2023-01-14,-999.0,3.6483500162760834,6.266456653387115,1016.2629557291667,74.96003285046982
1342A,Tianxin_Huanbao,2023-01-14,-999.0,3.762770589192712,6.4183220397723515,1013.4604557291667,73.59314933415817
1343A,TCM_Univ,2023-01-14,-999.0,3.659254964192712,6.72900163878087,1013.4054557291668,76.09147429462837
1344A,Shaping,2023-01-14,-999.0,3.5240824381510834,6.3250977681180895,1018.1746223958332,73.96943718191551
1335A,Changsha_JKQ,2023-01-15,-999.0,-0.09892819722489321,3.9292317144713813,1025.5124479166668,25.200704132942064
1336A,GKQ_Huanbao,2023-01-15,-999.0,-0.07703692118326444,4.294646877227841,1022.8591145833333,23.282011991170748
1337A,Mapoling,2023-01-15,-999.0,-0.09892819722489321,3.9292317144713813,1025.5124479166668,25.200704132942064
1338A,Hunan_Normal_Univ,2023-01-15,-999.0,-0.07703692118326444,4.294646877227841,1022.8591145833333,23.282011991170748
1339A,Yuhua_Huanbao,2023-01-15,-999.0,-0.13742103576657883,4.28446942991191,1021.73203125,26.12283082845579
1340A,Wujialing,2023-01-15,-999.0,-0.11382077534989321,4.122693091826813,1024.4866145833332,24.378135820654734
1341A,Train_Station,2023-01-15,-999.0,-0.11382077534989321,4.122693091826813,1024.4866145833332,24.378135820654734
1342A,Tianxin_Huanbao,2023-01-15,-999.0,-0.13742103576657883,4.28446942991191,1021.73203125,26.12283082845579
1343A,TCM_Univ,2023-01-15,-999.0,-0.10340410868326444,4.465497894765043,1021.54578125,25.326265042451723
1344A,Shaping,2023-01-15,-999.0,-2.9538472489321066E-4,4.1038543522984074,1026.3191145833332,22.088196148899897
1335A,Changsha_JKQ,2023-01-16,-999.0,2.1520509084065793,2.2809299511623276,1024.7969352213543,1.1433609112714294
1336A,GKQ_Huanbao,2023-01-16,-999.0,2.0779135386149505,2.5334541175495042,1022.0623518880208,0.9974785431836608
1337A,Mapoling,2023-01-16,-999.0,2.1520509084065793,2.2809299511623276,1024.7969352213543,1.1433609112714294
1338A,Hunan_Normal_Univ,2023-01-16,-999.0,2.0779135386149505,2.5334541175495042,1022.0623518880208,0.9974785431836608
1339A,Yuhua_Huanbao,2023-01-16,-999.0,1.9975912729899505,2.5030278359656504,1021.0611018880207,1.1905677899335387
1340A,Wujialing,2023-01-16,-999.0,2.0661947886149505,2.4154704555754023,1023.7331852213542,1.0766037091229919
1341A,Train_Station,2023-01-16,-999.0,2.0661947886149505,2.4154704555754023,1023.7331852213542,1.0766037091229919
1342A,Tianxin_Huanbao,2023-01-16,-999.0,1.9975912729899505,2.5030278359656504,1021.0611018880207,1.1905677899335387
1343A,TCM_Univ,2023-01-16,-999.0,2.0229005177815793,2.629239232428106,1020.8248518880208,1.1265375002835754
1344A,Shaping,2023-01-16,-999.0,2.205924606323265,2.392307967683376,1025.4906852213542,0.931824026963568
1335A,Changsha_JKQ,2023-01-17,0.485,2.8684892018636106,2.1269421101503574,1025.6407242838543,0.006656946936800523
1336A,GKQ_Huanbao,2023-01-17,0.39,2.7547196706136106,2.2873574019142477,1022.8965576171875,0.006507935324862046
1337A,Mapoling,2023-01-17,0.492,2.8684892018636106,2.1269421101503574,1025.6407242838543,0.006656946936800523
1338A,Hunan_Normal_Univ,2023-01-17,0.421,2.7547196706136106,2.2873574019142477,1022.8965576171875,0.006507935324862046
1339A,Yuhua_Huanbao,2023-01-17,0.437,2.700845972696982,2.3050669835632687,1021.9228076171875,0.006597342292025132
1340A,Wujialing,2023-01-17,0.41500000000000004,2.717528915405296,2.2144999555304508,1024.5682242838543,0.006507935324862046
1341A,Train_Station,2023-01-17,0.434,2.717528915405296,2.2144999555304508,1024.5682242838543,0.006507935324862046
1342A,Tianxin_Huanbao,2023-01-17,0.456,2.700845972696982,2.3050669835632687,1021.9228076171875,0.006597342292025132
1343A,TCM_Univ,2023-01-17,0.432,2.7715653737386106,2.3852017082237573,1021.6803076171875,0.006522836486055894
1344A,Shaping,2023-01-17,0.461,2.8582352956136106,2.133144150956991,1026.2990576171876,0.006507935324862046
1335A,Changsha_JKQ,2023-01-18,0.4155,5.88748448689779,0.9603232275115685,1022.7034700520833,0.0034183262407339043
1336A,GKQ_Huanbao,2023-01-18,0.4,5.9757006327311615,1.1131150524464921,1019.9397200520833,0.0034183262407339043
1337A,Mapoling,2023-01-18,0.3935,5.88748448689779,0.9603232275115685,1022.7034700520833,0.0034183262407339043
1338A,Hunan_Normal_Univ,2023-01-18,0.3765,5.9757006327311615,1.1131150524464921,1019.9397200520833,0.0034183262407339043
1339A,Yuhua_Huanbao,2023-01-18,0.389,5.76224034627279,1.1437141672969509,1019.02138671875,0.0034183262407339043
1340A,Wujialing,2023-01-18,0.3855,5.95267003377279,1.038303715180011,1021.6180533854167,0.0034183262407339043
1341A,Train_Station,2023-01-18,0.3875,5.95267003377279,1.038303715180011,1021.6180533854167,0.0034183262407339043
1342A,Tianxin_Huanbao,2023-01-18,0.4325,5.76224034627279,1.1437141672969509,1019.02138671875,0.0034183262407339043
1343A,TCM_Univ,2023-01-18,0.42100000000000004,5.88260167439779,1.2167522404537179,1018.7534700520832,0.0034183262407339043
1344A,Shaping,2023-01-18,0.366,6.0401537577311615,0.9906541318863258,1023.31513671875,0.0034183262407339043
1335A,Changsha_JKQ,2023-01-19,-999.0,6.620922978719079,1.5593206282593517,1021.4331461588542,0.022704898487546643
1336A,GKQ_Huanbao,2023-01-19,0.40800000000000003,6.700512822469079,1.6996087579411217,1018.6868961588542,0.022704898487546643
1337A,Mapoling,2023-01-19,-999.0,6.620922978719079,1.5593206282593517,1021.4331461588542,0.022704898487546643
1338A,Hunan_Normal_Univ,2023-01-19,0.435,6.700512822469079,1.6996087579411217,1018.6868961588542,0.022704898487546643
1339A,Yuhua_Huanbao,2023-01-19,0.367,6.558178838094079,1.688681274150028,1017.7577294921875,0.022704898487546643
1340A,Wujialing,2023-01-19,0.41500000000000004,6.644767379760765,1.631235781959398,1020.3535628255208,0.022704898487546643
1341A,Train_Station,2023-01-19,0.41500000000000004,6.644767379760765,1.631235781959398,1020.3535628255208,0.022704898487546643
1342A,Tianxin_Huanbao,2023-01-19,0.41500000000000004,6.558178838094079,1.688681274150028,1017.7577294921875,0.022704898487546643
1343A,TCM_Univ,2023-01-19,0.426,6.690258916219079,1.7557474436450922,1017.4923128255208,0.022704898487546643
1344A,Shaping,2023-01-19,0.492,6.642570114135765,1.594783228574854,1022.0514794921875,0.022704898487546643
1335A,Changsha_JKQ,2023-01-20,-999.0,9.005153274536156,0.4349325371254627,1020.4285595703125,0.041315193527680094
1336A,GKQ_Huanbao,2023-01-20,-999.0,8.469427363077841,0.6647664492619602,1017.6968929036458,0.029543276184540446
1337A,Mapoling,2023-01-20,-999.0,9.005153274536156,0.4349325371254627,1020.4285595703125,0.041315193527680094
1338A,Hunan_Normal_Univ,2023-01-20,-999.0,8.469427363077841,0.6647664492619602,1017.6968929036458,0.029543276184540446
1339A,Yuhua_Huanbao,2023-01-20,-999.0,8.660589472452841,0.7684450095407077,1016.7910595703125,0.0328438833889777
1340A,Wujialing,2023-01-20,-999.0,8.77916043599447,0.5047523377424021,1019.3568929036458,0.03673308646057194
1341A,Train_Station,2023-01-20,-999.0,8.77916043599447,0.5047523377424021,1019.3568929036458,0.03673308646057194
1342A,Tianxin_Huanbao,2023-01-20,-999.0,8.660589472452841,0.7684450095407077,1016.7910595703125,0.0328438833889777
1343A,TCM_Univ,2023-01-20,-999.0,8.41465848286947,0.8685804202931887,1016.5248095703125,0.026563043945770914
1344A,Shaping,2023-01-20,-999.0,8.84385770161947,0.4368887000950249,1021.0231429036457,0.03407322918747013
1335A,Changsha_JKQ,2023-01-21,-999.0,8.149849828084314,1.6887022742508466,1015.1189860026042,6.445680963224731
1336A,GKQ_Huanbao,2023-01-21,-999.0,7.927844619750999,1.8556341488902288,1012.4623193359375,6.964248823351227
1337A,Mapoling,2023-01-21,-999.0,8.149849828084314,1.6887022742508466,1015.1189860026042,6.445680963224731
1338A,Hunan_Normal_Univ,2023-01-21,-999.0,7.927844619750999,1.8556341488902288,1012.4623193359375,6.964248823351227
1339A,Yuhua_Huanbao,2023-01-21,-999.0,8.232287979126,1.9003882390962998,1011.4531526692708,5.150524186319672
1340A,Wujialing,2023-01-21,-999.0,8.044787979126,1.783315488320659,1014.0848193359375,6.725569473928772
1341A,Train_Station,2023-01-21,-999.0,8.044787979126,1.783315488320659,1014.0848193359375,6.725569473928772
1342A,Tianxin_Huanbao,2023-01-21,-999.0,8.232287979126,1.9003882390962998,1011.4531526692708,5.150524186319672
1343A,TCM_Univ,2023-01-21,-999.0,8.133655166626,1.9869017591913147,1011.2210693359375,5.470101939863525
1344A,Shaping,2023-01-21,-999.0,7.868681208292685,1.7394139656421685,1015.8306526692708,8.653012322611175
1335A,Changsha_JKQ,2023-01-22,-999.0,5.983796056111657,2.179695247585999,1016.7759261067708,23.119482397930824
1336A,GKQ_Huanbao,2023-01-22,-999.0,5.895824050903343,2.365435367086563,1014.1180094401042,24.228311329977714
1337A,Mapoling,2023-01-22,-999.0,5.983796056111657,2.179695247585999,1016.7759261067708,23.119482397930824
1338A,Hunan_Normal_Univ,2023-01-22,-999.0,5.895824050903343,2.365435367086563,1014.1180094401042,24.228311329977714
1339A,Yuhua_Huanbao,2023-01-22,-999.0,5.945954259236657,2.4190782923020016,1013.1475927734375,22.12605178345939
1340A,Wujialing,2023-01-22,-999.0,5.946361160278343,2.2867561460623396,1015.7413427734375,23.823774605887138
1341A,Train_Station,2023-01-22,-999.0,5.946361160278343,2.2867561460623396,1015.7413427734375,23.823774605887138
1342A,Tianxin_Huanbao,2023-01-22,-999.0,5.945954259236657,2.4190782923020016,1013.1475927734375,22.12605178345939
1343A,TCM_Univ,2023-01-22,-999.0,5.908600743611657,2.514549349982218,1012.9259261067708,23.001575097339355
1344A,Shaping,2023-01-22,-999.0,5.997793451945029,2.1876130521461197,1017.4405094401042,22.968462854521476
1335A,Changsha_JKQ,2023-01-23,-999.0,6.4625570933024505,3.891599810722339,1024.4511181640626,13.144787027645322
1336A,GKQ_Huanbao,2023-01-23,-999.0,6.449699020385765,4.314134249283545,1021.8836181640625,10.852891578483792
1337A,Mapoling,2023-01-23,-999.0,6.4625570933024505,3.891599810722339,1024.4511181640626,13.144787027645322
1338A,Hunan_Normal_Univ,2023-01-23,-999.0,6.449699020385765,4.314134249283545,1021.8836181640625,10.852891578483792
1339A,Yuhua_Huanbao,2023-01-23,-999.0,6.430167770385765,4.277310556954179,1020.7615348307293,11.917577683139058
1340A,Wujialing,2023-01-23,-999.0,6.4608481089274505,4.114729923274462,1023.4586181640625,12.013900651741238
1341A,Train_Station,2023-01-23,-999.0,6.4608481089274505,4.114729923274462,1023.4586181640625,12.013900651741238
1342A,Tianxin_Huanbao,2023-01-23,-999.0,6.430167770385765,4.277310556954179,1020.7615348307293,11.917577683139058
1343A,TCM_Univ,2023-01-23,-999.0,6.467521286010765,4.489930597341638,1020.5907014973958,10.808338969159337
1344A,Shaping,2023-01-23,-999.0,6.525138473510765,4.099342161407021,1025.2607014973958,11.346816643285962
1335A,Changsha_JKQ,2023-01-24,0.314,1.935747400919638,3.099437061494722,1029.5953336588543,0.6638109674668158
1336A,GKQ_Huanbao,2023-01-24,0.578,1.810014979044638,3.3695851506994963,1026.8432503255208,0.5280315866684759
1337A,Mapoling,2023-01-24,0.337,1.935747400919638,3.099437061494722,1029.5953336588543,0.6638109674668158
